HerbariumID,Bild,DB,Family,FullNameCache,Anmerkungen,Sammlerteam,Sammelnummer,CollectionDateBegin,CollectionDateEnd,Country,Locality,TitelEtikett,Expeditionsangabe,ShowOnMap,Latitude,Longitude,FundortUNdOeko,NameCache,Genus,Identifier,Barcode,StableURI
BGT0006613,,BGBM,CYPERACEAE,Carex muricata L.,"GBOL, Blattmaterial entnommen; Georeferenzierung nachträglich","Süme,U.",s. n.,1986-06-20,,Germany,"Germany: Hessen, Trimberg [bei Reichensachsen]. Kahlschlagfläche. 20.06.1986, Leg.: U. Süme s. n. ex herb. / ded. : ex Herbarium BSB 13982.",,,https://www.openstreetmap.org/?mlat=51.1528&mlon=9.97305#map=15/51.1528/9.97305,51.15277862548828,9.973050117492676,"Germany: Hessen, Trimberg [bei Reichensachsen]. Kahlschlagfläche.",Carex muricata,Carex,R. Hand,B GT 0006613,https://herbarium.bgbm.org/object/BGT0006613
B180020849,,BGBM,CARYOPHYLLACEAE,Lychnis flos-cuculi L.,,Anonymous collector,,1905-06-19,,Germany,"Germany: Sachsen , Leipzig. 19.06.1905, Leg.: Anonymous collector s.n.",,,,,,"Germany: Sachsen , Leipzig.",Lychnis flos-cuculi,Lychnis,,B 18 0020849,https://herbarium.bgbm.org/object/B180020849
B180011760,,BGBM,PINACEAE,Abies cilicica (Antoine & Kotschy) Carrière,Sammlung Koehne. 17656,,,1904-08-08,,Germany,Germany: Karlsruhe/Baden. 8.08.[19]04.,,,,,,Germany: Karlsruhe/Baden.,Abies cilicica,Abies,,B 18 0011760,https://herbarium.bgbm.org/object/B180011760
B100612878,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100612878/manifest.json,BGBM,AMARANTHACEAE,Amaranthus powellii S.Watson,"GBOL, Silikaprobe genommen, nur 1 Exemplar beprobt","Buttler,K.P. & Diguet,A.",KPB 35985,2014-09-28,,Germany,"Germany: Hessen. Darmstadt, E-Rand des Naturschutzgebietes Griesheimer Düne. Rand eines Spargel-Feldes. Alt.: 97m. 28.09.2014, Leg.: K. P. Buttler & A. Diguet KPB 35985. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=49.8405&mlon=8.57861#map=15/49.8405/8.57861,49.84054946899414,8.57861042022705,"Germany: Hessen. Darmstadt, E-Rand des Naturschutzgebietes Griesheimer Düne. Rand eines Spargel-Feldes.",Amaranthus powellii,Amaranthus,K. P. Buttler,B 10 0612878,https://herbarium.bgbm.org/object/B100612878
B100483909,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100483909/manifest.json,JACQ,CAMPANULACEAE,Campanula alliariifolia Willd.,cultivated in the botanical garden Berlin-Dahlem,Schwerdtfeger,630,1974-06-27,,Germany,"botanical garden Berlin-Dahlem, not specified.",,,,,,,Campanula alliariifolia,Campanula,,B 10 0483909,https://herbarium.bgbm.org/object/B100483909
JACQID1061346,,JACQ,AMARANTHACEAE,Amaranthus retroflexus L.,MTB: 3642/2,"Willing,R. & Willing,E.",6981 D,1999-07-11,,Germany,"Brandenburg, N Dansdorf",,,https://www.openstreetmap.org/?mlat=52.3664&mlon=12.7672#map=15/52.3664/12.7672,52.36639022827149,12.767219543457031,,Amaranthus retroflexus,Amaranthus,E.Willing,JACQ-ID 1061346,https://herbarium.bgbm.org/object/JACQID1061346
B300348510,,HERB,Anastrophyllaceae,Barbilophozia lycopodioides (Wallr.) Loeske,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,334,1968-07-27,1968-07-27,Germany,"Germany: Baden-Württemberg. Feldberggebiet, an kiesigen Wegrändern und Abstichen, in die Heide übergreifend, subalpine Zwergstrauchheiden. 1968-07-27, Leg.: Frahm 334.",,,https://www.openstreetmap.org/?mlat=47.8693&mlon=7.99564#map=15/47.8693/7.99564,47.869266510009766,7.995643615722656,,Barbilophozia lycopodioides (Wallr.) Loeske,Barbilophozia,Fr. [Frahm],B 30 0348510,http://herbarium.bgbm.org/object/B300348510
BGT0014154,,JACQ,POLYGONACEAE,Fallopia bohemica (Chrtek & Chrtková) J. P. Bailey,Voucher in B: B 10 0612250,"Krause,C.",20140806_1,2014-08-06,,Germany,"Schönbuch und Glemswald, Tübingen, Anlagensee, NO Ufer Richtung Uhlandstraße, TK 7420/3.",,,https://www.openstreetmap.org/?mlat=48.5183&mlon=9.05528#map=15/48.5183/9.05528,48.51832962036133,9.055279731750488,,Fallopia bohemica,Fallopia,C. Krause,B GT 0014154,https://herbarium.bgbm.org/object/BGT0014154
JACQID1064382,,JACQ,CAMPANULACEAE,Campanula trachelium L.,MTB: 8332/1,"Willing,R. & Willing,E.",12942 D,2001-07-21,,Germany,"Bayern, O Bad Kohlgrub",,,https://www.openstreetmap.org/?mlat=47.6642&mlon=11.0747#map=15/47.6642/11.0747,47.66416931152344,11.07472038269043,,Campanula trachelium,Campanula,E.Willing,JACQ-ID 1064382,https://herbarium.bgbm.org/object/JACQID1064382
B101229974,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101229974/manifest.json,JACQ,ROSACEAE,Rubus pedemontanus Pinkw.,PRN2019-004; ex Herbarium D. Drenckhahn; sheet 9 von 13,"Drenckhahn,D.",020717-5 (1-12),2017-07-02,,Germany,Reisbachtal kurz ndl. französischer Grenze (Wieslaurer) Damm zwischen Rückhaltebecken des Reisbach,,,https://www.openstreetmap.org/?mlat=49.0512&mlon=7.88729#map=15/49.0512/7.88729,49.0511589050293,7.887290000915527,,Rubus pedemontanus,Rubus,D. Drenckhahn,B 10 1229974,https://herbarium.bgbm.org/object/B101229974
B600101035,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B600101035/manifest.json,BGBM,DACAMPIACEAE,Abrothallus microspermus Tul.,,"Lettau,G.",,1912-06-12,,Germany,"Germany: Baden. Haagener Strässle bei Lörrach. an Tilia. 12.06.1912, Leg.: G. Lettau s.n.",,,,,,Germany: Baden. Haagener Strässle bei Lörrach. an Tilia.,Abrothallus microspermus,Abrothallus,,B 60 0101035,https://herbarium.bgbm.org/object/B600101035
B101309272,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101309272/manifest.json,JACQ,ASTERACEAE,Helichrysum arenarium (L.) Moench,"PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Herbarium Martin Voigt","Voigt,Martin",s.n.,2015-06-02,,Germany,"Landkreis Havelland und Potsdam-Mittelmark, Naturschutzgebiet Döberitzer Heide",,,,,,,Helichrysum arenarium,Helichrysum,M. Voigt,B 10 1309272,https://herbarium.bgbm.org/object/B101309272
B200014454,https://image.bgbm.org/images/internal/HerbarThumbs/B200014454_1700,VVis,,Gymnogramme sulfurea (Gro.) Desv.,"EX HERBARIO HAUSSKNECHT, JENA Flora Mus. Bot. Berol. BG Botanischer Garten & BM Botanisches Museum",Kuehne,,1869-12-16,,Germany,"Berlin, , Hort. berolinensis",,,,,,,Gymnogramme sulfurea,Gymnogramme,,B 20 0014454,https://herbarium.bgbm.org/object/B200014454
B300313853,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B300313853/manifest.json,HERB,keine,Sphagnum squarrosum,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,,1997-09-01,1997-09-01,Germany,"Germany: Baden-Württemberg. Wasserfälle von Allerheiligen ca. 8 km N Oppenau. 1997-09-01, Leg.: Frahm.",,,https://www.openstreetmap.org/?mlat=48.5293&mlon=8.18796#map=15/48.5293/8.18796,48.529300689697266,8.187959671020508,,Sphagnum squarrosum,Sphagnum,,B 30 0313853,http://herbarium.bgbm.org/object/B300313853
B100463063,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100463063/manifest.json,BGBM,COMPOSITAE,Symphyotrichum novi-belgii (L.) G.L.Nesom,"GBOL954, Silikaprobe genommen, nur 1 Exemplar beprobt","Joßberger,T.",TJ-080,2013-10-07,,Germany,"Germany: Nordrhein-Westfalen. Köln-Bonner Rheinebene, rechte Rheinseite, zwischen Oberkassel und Dollendorf, Rheinuferbefestigung, TK 5209/33 . Alt.: 52 m. 07.10.2013, Leg.: T. Joßberger TJ-080.",,,https://www.openstreetmap.org/?mlat=50.7058&mlon=7.16917#map=15/50.7058/7.16917,50.70582962036133,7.169169902801514,"Germany: Nordrhein-Westfalen. Köln-Bonner Rheinebene, rechte Rheinseite, zwischen Oberkassel und Dollendorf, Rheinuferbefestigung, TK 5209/33 .",Symphyotrichum novi-belgii,Symphyotrichum,T. Joßberger,B 10 0463063,https://herbarium.bgbm.org/object/B100463063
B300401772,,HERB,Plagiochilaceae,Plagiochila porelloides (Torr. ex Nees) Lindenb.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,12993,2010-11-16,2010-11-16,Germany,"Germany: Nordrhein-Westfalen. Märkischer Kreis, Hemer, Felsenmeer, Massenkalkfelsen, Höhe (m): 265. 2010-11-16, Leg.: Frahm 12993.",,,https://www.openstreetmap.org/?mlat=51.3802&mlon=7.785#map=15/51.3802/7.785,51.38019943237305,7.784999847412109,,Plagiochila porelloides (Torr. ex Nees) Lindenb.,Plagiochila,,B 30 0401772,http://herbarium.bgbm.org/object/B300401772
B100762687,,BGBM,UMBELLIFERAE,Chaerophyllum hirsutum L.,"GBOL, Silikaprobe genommen; Aufsammlung von einem Individuum","Ciongwa,P.",PC 239,2017-06-03,,Germany,"Germany: Niedersachsen. Clausthal-Zellerfeld, 500 m E Ob. Pfauenteich. Waldwegrand, feucht. Alt.: 600m. 03.06.2017, Leg.: P. Ciongwa PC 239. ex herb. / ded. : herb. Peter Ciongwa.",,,https://www.openstreetmap.org/?mlat=51.798&mlon=10.38#map=15/51.798/10.38,51.79804992675781,10.380000114440918,"Germany: Niedersachsen. Clausthal-Zellerfeld, 500 m E Ob. Pfauenteich. Waldwegrand, feucht.",Chaerophyllum hirsutum,Chaerophyllum,P. Ciongwa,B 10 0762687,https://herbarium.bgbm.org/object/B100762687
B200226386,https://image.bgbm.org/images/internal/HerbarThumbs/B200226386_1700,VVis,,Dryopteris carthusiana (VILL.) H.P. FUCHS,[MULTIPLE BARCODES] M001246 Herbarium des Bereiches Botanik und Arboretum des Museums für Naturkunde an der Humboldt-Universität zu Berlin Flora der DDR Kreis leg. det. 233 BfG 002/73 10 108 Mus. Bot. Berol. Mus. bot. Berol. IMAGE 2025 BGBM Botanischer Garten & Botanisches Museum Berlin,"Frederich,A.",,1975-06-24,,Germany,", Luckenwalde, Waldwegrand östlich der Kuhlsröthen, nordwestlich Jänickendorf.",,,,,,,Dryopteris carthusiana,Dryopteris,D. Benkert,B 20 0226386,https://herbarium.bgbm.org/object/B200226386
B100761365,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100761365/manifest.json,HERB,ACERACEAE,Acer pictum Thunb.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",H. Hupke,259a,1944-08-31,1944-08-31,Germany,"Germany: Berlin. Bot. Gart. cult. Heimat: Japan. 1944-08-31, Leg.: H. Hupke 259a.",,,,,,,Acer pictum Thunb.,Acer,,B 10 0761365,http://herbarium.bgbm.org/object/B100761365
B101172147,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101172147/manifest.json,JACQ,POACEAE,Brachypodium sylvaticum (Huds.) P. Beauv.,PRN2021-013,"Willing,E. & Willing,R.",31719 D,2020-09-10,,Germany,Kleinjena,,,https://www.openstreetmap.org/?mlat=51.1761&mlon=11.7619#map=15/51.1761/11.7619,51.17610931396485,11.761940002441406,,Brachypodium sylvaticum,Brachypodium,E.Willing,B 10 1172147,https://herbarium.bgbm.org/object/B101172147
B101201779,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101201779/manifest.json,JACQ,ACERACEAE,Acer negundo L.,PRN2024-003; MTB 4438/222-1,"Willing,E. & Willing,R.",40063 D,2024-04-27,,Germany,Quertzdölsdorf,,,https://www.openstreetmap.org/?mlat=51.5892&mlon=12.1464#map=15/51.5892/12.1464,51.589168548583984,12.146389961242676,,Acer negundo,Acer,E. Willing,B 10 1201779,https://herbarium.bgbm.org/object/B101201779
B101171667,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101171667/manifest.json,JACQ,LAMIACEAE,Origanum vulgare L.,PRN2021-013; MTB: 4139/4/2/3; GK rechts/hoch: 4520760/5743745,"Willing,E.",31427 D,2020-08-01,,Germany,Stadt Dessau-Roßlau; NO Mildensee,,,https://www.openstreetmap.org/?mlat=51.8272&mlon=12.2994#map=15/51.8272/12.2994,51.82722091674805,12.299440383911133,,Origanum vulgare,Origanum,E.Willing,B 10 1171667,https://herbarium.bgbm.org/object/B101171667
BGT0011202,,BGBM,DIPSACACEAE,Scabiosa canescens Waldst. & Kit.,,"Ismail,S.",SI14034,2014-08-01,,Germany,"Germany: Brandenburg. Malchow, Eiskellerberge. 01.08.2014, Leg.: S. Ismail SI14034.",,,https://www.openstreetmap.org/?mlat=53.4217&mlon=13.9297#map=15/53.4217/13.9297,53.421669006347656,13.929719924926758,"Germany: Brandenburg. Malchow, Eiskellerberge.",Scabiosa canescens,Scabiosa,,B GT 0011202,https://herbarium.bgbm.org/object/BGT0011202
B101132236,,JACQ,POACEAE,Phleum pratense L.,PRN2020-021,"Knoph,J.-G.",s.n.,1981-08-15,,Germany,"Landkreis Rottal-Inn, Ering, Feld am Eglsee",,,,,,,Phleum pratense,Phleum,J.-G. Knoph,B 10 1132236,https://herbarium.bgbm.org/object/B101132236
B300324694,,HERB,Pottiaceae,Gymnostomum calcareum Nees & Hornsch.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,8067,2005-01-06,2005-01-06,Germany,"Germany: Rheinland-Pfalz. Kr. Ahrweiler. Wolfsschlucht oberh. Bad Tönisstein. Traßfelsen. 2005-01-06, Leg.: Frahm 8067.",,,https://www.openstreetmap.org/?mlat=50.4549&mlon=7.30719#map=15/50.4549/7.30719,50.454925537109375,7.307186126708984,,Gymnostomum calcareum Nees & Hornsch.,Gymnostomum,,B 30 0324694,http://herbarium.bgbm.org/object/B300324694
JACQID1082899,,JACQ,CRASSULACEAE,Sedum acre L.,MTB: 3645/3,"Willing,R. & Willing,E.",97 D,1993-06-26,,Germany,"Brandenburg, S-Ende Güterfelder Haussee",,,https://www.openstreetmap.org/?mlat=52.3583&mlon=13.1833#map=15/52.3583/13.1833,52.35832977294922,13.183329582214355,,Sedum acre,Sedum,E.Willing,JACQ-ID 1082899,https://herbarium.bgbm.org/object/JACQID1082899
B180015504,,BGBM,UMBELLIFERAE,Angelica archangelica L.,,"Royl,E. & Dürbye,T.",s.n.,1996-09-05,,Germany,"Germany: Brandenburg, Barnim (Kreis), Eberswalde, am Schiffshebewerk. 5.9.1996, Leg.: E. Royl & T. Dürbye s.n.",,,,,,"Germany: Brandenburg, Barnim (Kreis), Eberswalde, am Schiffshebewerk.",Angelica archangelica,Angelica,T. Raus,B 18 0015504,https://herbarium.bgbm.org/object/B180015504
B100847312,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100847312/manifest.json,JACQ,CAMPANULACEAE,Campanula sibirica L.,,"Koch,E.",s.n.,1984-07-10,,Germany,Brandenburg.,,,,,,,Campanula sibirica,Campanula,,B 10 0847312,https://herbarium.bgbm.org/object/B100847312
B101313929,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101313929/manifest.json,JACQ,POACEAE,Festuca gigantea (L.) Vill.,"PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Herbarium Leonhard Lenz; Carpinion-Betuli mit vielen Fremdbaumarten","Lenz,Leonhard",s.n.,2020-07-22,,Germany,"Strausberg, Naturschutzgebiet Lange-Damm-Wiesen und Unteres Annatal, Wald nahe der Ostbahn bei Strausberg Vorstadt",,,https://www.openstreetmap.org/?mlat=52.5284&mlon=13.8442#map=15/52.5284/13.8442,52.528438568115234,13.844160079956056,,Festuca gigantea,Festuca,L. Lenz,B 10 1313929,https://herbarium.bgbm.org/object/B101313929
B200177639,https://image.bgbm.org/images/internal/HerbarThumbs/B200177639_1700,VVis,,Lycopodium clavatum L.,IMAGE 2025 Herbarium des Instituts für Spezielle Botanik der Humboldt-Universität zu Berlin Flora der DDR leg. det. (92) Bm G 049-65 50 Mus. Bot. Berol. B 20 0177639 Mus. bot. Berol. BG BM Botanischer Garten & Botanisches Museum Berlin,"Bismark,S.",,,,Germany,"Brandenburg, Ostprignitz-Ruppin, im Norden des Schießstandes bie Blesendorf, Kreis Wittstock.",,,,,,,Lycopodium clavatum,Lycopodium,,B 20 0177639,https://herbarium.bgbm.org/object/B200177639
B101231389,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101231389/manifest.json,JACQ,ROSACEAE,Rosa corymbifera Borkh.,PRN2022-045; Herbarium Hans-Christian Kläge,"Kläge,H.-C.",12,2013-09-27,,Germany,"Kühnauer Heide, O-Rand, MTB 4138SO",,,,,,,Rosa corymbifera,Rosa,H. Illig,B 10 1231389,https://herbarium.bgbm.org/object/B101231389
B101154971,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101154971/manifest.json,JACQ,ASTERACEAE,Pilosella longisquama (Peter) Holub,,"Touton,K.",s.n.,1908-06-14,,Germany,Münster a/St. – Gans (neuer Weg),,,,,,,Pilosella longisquama,Pilosella,K. Touton,B 10 1154971,https://herbarium.bgbm.org/object/B101154971
B100628208,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100628208/manifest.json,BGBM,MALVACEAE,Malva alcea L.,"GBOL, Silikaprobe genommen","Buttler,K.P.",35842,2014-07-23,,Germany,"Germany: Hessen. Maintal-Dörnigheim, Mainufer 480 m oberhalb der Rumpenheimer Fähre. ungemähter Streifen der Auenwiese neben dem Ufergehölz. Alt.: 100m. 23.07.2014, Leg.: K. P. Buttler 35842. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=50.1356&mlon=8.80139#map=15/50.1356/8.80139,50.13555908203125,8.801389694213867,"Germany: Hessen. Maintal-Dörnigheim, Mainufer 480 m oberhalb der Rumpenheimer Fähre. ungemähter Streifen der Auenwiese neben dem Ufergehölz.",Malva alcea,Malva,K. P. Buttler,B 10 0628208,https://herbarium.bgbm.org/object/B100628208
B100741043,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100741043/manifest.json,BGBM,SCROPHULARIACEAE,Rhinanthus alectorolophus Pollich,"GBOL, Silikaprobe genommen","Buttler,K.P.",36449,2016-05-26,,Germany,"Germany: Hessen. Frankfurt-Bergen, Berger Hang, Mittelhang, Wiese N der Kreuzung Martin-Schäfer-/Ludwig-Emmel-Weg . Halbtrockenrasen. 26.05.2016, Leg.: K. P. Buttler 36449. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=50.1525&mlon=8.77806#map=15/50.1525/8.77806,50.15250015258789,8.778059959411621,"Germany: Hessen. Frankfurt-Bergen, Berger Hang, Mittelhang, Wiese N der Kreuzung Martin-Schäfer-/Ludwig-Emmel-Weg . Halbtrockenrasen.",Rhinanthus alectorolophus,Rhinanthus,K. P. Buttler,B 10 0741043,https://herbarium.bgbm.org/object/B100741043
JACQID1082668,,JACQ,RANUNCULACEAE,Ranunculus acris L.,MTB: 3745/1,"Willing,R. & Willing,E.",12237 D,2000-08-27,,Germany,"Brandenburg, W Siethen",,,https://www.openstreetmap.org/?mlat=52.2825&mlon=13.2019#map=15/52.2825/13.2019,52.282501220703125,13.201939582824709,,Ranunculus acris,Ranunculus,E.Willing,JACQ-ID 1082668,https://herbarium.bgbm.org/object/JACQID1082668
B300325890,,HERB,Brachytheciaceae,Eurhynchium striatum (Schreb. ex Hedw.) Schimp.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Fr. [Frahm],,1964-03-16,1964-03-16,Germany,"Germany: Schleswig-Holstein. Fichtenwald b. Itzehoe, Boden, c. Plag. undul. Mnium horn. rostr. 1964-03-16, Leg.: Fr. [Frahm].",,,https://www.openstreetmap.org/?mlat=53.9184&mlon=9.52995#map=15/53.9184/9.52995,53.91844177246094,9.529947280883787,,Eurhynchium striatum (Schreb. ex Hedw.) Schimp.,Eurhynchium,Fr. [Frahm],B 30 0325890,http://herbarium.bgbm.org/object/B300325890
B100671835,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100671835/manifest.json,JACQ,CHENOPODIACEAE,Dysphania schraderiana (Schult.) Mosyakin & Clemants,"Außerrheinisches Herbar des Naturhistorischen Vereins für die Rheinlande und Westfalen;  [Joseph C. Frank (~ Carl ~) (1782 od. 1805–1835), badischer (Rastatt), deutscher Arzt und Pflanzensammler, Florist, bot. Autor, später in Nordamerika]","Frank,J.C.",s.n.,,,Germany,R. Rastadt [Rastatt],,,https://www.openstreetmap.org/?mlat=48.8594&mlon=8.2075#map=15/48.8594/8.2075,48.85943984985352,8.207500457763672,,Dysphania schraderiana,Dysphania,P. Uotila 2020,B 10 0671835,https://herbarium.bgbm.org/object/B100671835
B100086444,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100086444/manifest.json,JACQ,CYPERACEAE,Carex praecox subsp. intermedia (Čelak.) W. Schultze-Motel,,"Kneucker,A.",9,1895-05-25,,Germany,Auf sandigem Wiesenboden bei der Appenmühle bei Daxlanden unweit von Karlsruhe [...],,,,,,,Carex praecox subsp. intermedia,Carex,W. Schultze-Motel 1966,B 10 0086444,https://herbarium.bgbm.org/object/B100086444
B200176660,https://image.bgbm.org/images/internal/HerbarThumbs/B200176660_1700,VVis,,Selaginella spinosa P. B.,"HERBIER LUERSSEN-WEIGEL 9 MARS 1910 HERB. MUS PARIS Herbar. Filic. Luerssen. Nr. F. Wirtgen, Pteridophyta exsiccata. Grossherz. Baden. <<<een,>>> 1903. Mus. Bot. Berol. <<<//>>> Mus. bot. Berol.",A. Lösch,276f,,,Germany,"Baden, Schwarzwald, Schwarzwald Zwischen Sphagnum in Sümpfen und an moorigen Stellen des Feldberges.",,,,,,1' feuille.,,Selaginella,,B 20 0176660,https://herbarium.bgbm.org/object/B200176660
B100521305,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100521305/manifest.json,HERB,Chenopodiaceae,Suaeda maritima,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Ascherson,,1854-10-01,1854-10-31,Germany,"Germany: Sachsen-Anhalt. Magdeburg. 1854-10-01 - 1854-10-31, Leg.: Ascherson.",,,https://www.openstreetmap.org/?mlat=52.1405&mlon=11.6201#map=15/52.1405/11.6201,52.140499114990234,11.620100021362305,,Suaeda maritima,Suaeda,,B 10 0521305,http://herbarium.bgbm.org/object/B100521305
B700009918,,JACQ,SCLEROTINIACEAE,Ciboria batschiana (Zopf) N. F. Buchw.,MTB 3447,"Mohr,P.",s.n.,1989-08-27,,Germany,"Bezirk Marzahn-Hellersdorf, Friedhof Marzahn",,,https://www.openstreetmap.org/?mlat=52.5333&mlon=13.55#map=15/52.5333/13.55,52.533329010009766,13.550000190734863,,Ciboria batschiana,Ciboria,D. Benkert,B 70 0009918,https://herbarium.bgbm.org/object/B700009918
